,person_id,age,sex,household_id,workplace_id,district_id,economic_status,economic_activity_location_id,school_goers,manufacturing_workers
1441,1441,40,male,2300000,district_2_Office workers_3,2,Office workers,1.0,0,0.0
1442,1442,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
1443,1443,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
1444,1444,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
1445,1445,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
1446,1446,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
1447,1447,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
1448,1448,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
1449,1449,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
1450,1450,40,male,2300000,district_2_Office workers_3,2,Office workers,1.0,0,0.0
1451,1451,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
1452,1452,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
1453,1453,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
1454,1454,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
1455,1455,16,female,4751000,district_1_Current Students_5,1,Current Students,1.0,1,0.0
1456,1456,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
1457,1457,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
1458,1458,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
1459,1459,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
1460,1460,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
1461,1461,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
1462,1462,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
1463,1463,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
1464,1464,16,female,4751000,district_1_Current Students_5,1,Current Students,1.0,1,0.0
1465,1465,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
1466,1466,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
1467,1467,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
1468,1468,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
1469,1469,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
1470,1470,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
1471,1471,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
1472,1472,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
1473,1473,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
1474,1474,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
1475,1475,57,female,6668000,district_1_Service workers_4,1,Service workers,1.0,0,0.0
1476,1476,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
1477,1477,40,male,2300000,district_2_Office workers_3,2,Office workers,1.0,0,0.0
1478,1478,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
1479,1479,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
1480,1480,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
1481,1481,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
1482,1482,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
1483,1483,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
1484,1484,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
1485,1485,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
1486,1486,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
1487,1487,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
1488,1488,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
1489,1489,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
1490,1490,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
1491,1491,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
1492,1492,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
1493,1493,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
1494,1494,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
1495,1495,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
1496,1496,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
1497,1497,41,female,3465000,district_1_Teachers_1,1,Teachers,1.0,1,0.0
1498,1498,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
1499,1499,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
1500,1500,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
1501,1501,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
1502,1502,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
1503,1503,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
1504,1504,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
1505,1505,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
1506,1506,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
1507,1507,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
1508,1508,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
1509,1509,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
1510,1510,19,female,902000,district_2_Current Students_3,2,Current Students,1.0,1,0.0
1511,1511,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
1512,1512,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
1513,1513,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
1514,1514,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
1515,1515,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
1516,1516,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
1517,1517,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
1518,1518,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
1519,1519,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
1520,1520,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
1521,1521,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
1522,1522,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
1523,1523,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
1524,1524,41,female,3465000,district_1_Teachers_1,1,Teachers,1.0,1,0.0
1525,1525,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
1526,1526,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
1527,1527,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
1528,1528,19,female,902000,district_2_Current Students_3,2,Current Students,1.0,1,0.0
1529,1529,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
1530,1530,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
1531,1531,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
1532,1532,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
1533,1533,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
1534,1534,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
1535,1535,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
1536,1536,16,female,4751000,district_1_Current Students_5,1,Current Students,1.0,1,0.0
1537,1537,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
1538,1538,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
1539,1539,27,female,1146000,district_1_Office workers_2,1,Office workers,1.0,0,0.0
1540,1540,40,male,2300000,district_2_Office workers_3,2,Office workers,1.0,0,0.0
1541,1541,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
1542,1542,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
1543,1543,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
1544,1544,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
1545,1545,16,female,4751000,district_1_Current Students_5,1,Current Students,1.0,1,0.0
1546,1546,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
1547,1547,57,female,6668000,district_1_Service workers_4,1,Service workers,1.0,0,0.0
1548,1548,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
1549,1549,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
1550,1550,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
1551,1551,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
1552,1552,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
1553,1553,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
1554,1554,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
1555,1555,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
1556,1556,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
1557,1557,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
1558,1558,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
1559,1559,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
1560,1560,41,female,3465000,district_1_Teachers_1,1,Teachers,1.0,1,0.0
1561,1561,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
1562,1562,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
1563,1563,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
1564,1564,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
1565,1565,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
1566,1566,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
1567,1567,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
1568,1568,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
1569,1569,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
1570,1570,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
1571,1571,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
1572,1572,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
1573,1573,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
1574,1574,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
1575,1575,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
1576,1576,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
1577,1577,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
1578,1578,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
1579,1579,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
1580,1580,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
1581,1581,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
1582,1582,19,female,902000,district_2_Current Students_3,2,Current Students,1.0,1,0.0
1583,1583,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
1584,1584,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
1585,1585,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
1586,1586,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
1587,1587,41,female,3465000,district_1_Teachers_1,1,Teachers,1.0,1,0.0
1588,1588,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
1589,1589,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
1590,1590,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
1591,1591,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
1592,1592,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
1593,1593,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
1594,1594,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
1595,1595,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
1596,1596,41,female,3465000,district_1_Teachers_1,1,Teachers,1.0,1,0.0
1597,1597,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
1598,1598,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
1599,1599,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
1600,1600,19,female,902000,district_2_Current Students_3,2,Current Students,1.0,1,0.0
1601,1601,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
1602,1602,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
1603,1603,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
1604,1604,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
1605,1605,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
1606,1606,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
1607,1607,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
1608,1608,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
1609,1609,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
1610,1610,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
1611,1611,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
1612,1612,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
1613,1613,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
1614,1614,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
1615,1615,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
1616,1616,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
1617,1617,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
