,person_id,age,sex,household_id,workplace_id,district_id,economic_status,economic_activity_location_id,school_goers,manufacturing_workers
29,2171,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,2172,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,2173,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,2174,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,2175,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,2176,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,2177,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,2178,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,2179,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,2180,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,2181,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,2182,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,2183,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,2184,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,2185,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,2186,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,2187,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,2188,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,2189,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,2190,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,2191,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,2192,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,2193,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,2194,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,2195,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,2196,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,2197,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,2198,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,2199,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,2200,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,2201,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,2202,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,2203,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,2204,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,2205,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,2206,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,2207,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,2208,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,2209,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,2210,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,2211,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,2212,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,2213,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,2214,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,2215,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,2216,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,2217,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,2218,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,2219,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,2220,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,2221,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,2222,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,2223,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,2224,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,2225,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,2226,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,2227,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,2228,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,2229,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,2230,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,2231,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,2232,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,2233,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,2234,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,2235,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,2236,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,2237,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,2238,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,2239,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,2240,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,2241,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,2242,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,2243,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,2244,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,2245,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,2246,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,2247,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,2248,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,2249,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,2250,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,2251,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,2252,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,2253,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,2254,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,2255,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,2256,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,2257,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,2258,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,2259,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,2260,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,2261,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,2262,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,2263,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,2264,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,2265,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,2266,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,2267,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,2268,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,2269,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,2270,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,2271,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,2272,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,2273,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,2274,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,2275,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,2276,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,2277,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,2278,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,2279,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,2280,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,2281,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,2282,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,2283,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,2284,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,2285,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,2286,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,2287,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,2288,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,2289,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,2290,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,2291,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,2292,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,2293,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,2294,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,2295,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,2296,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,2297,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,2298,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,2299,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,2300,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,2301,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,2302,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,2303,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,2304,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,2305,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,2306,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,2307,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,2308,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,2309,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,2310,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,2311,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,2312,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,2313,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,2314,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,2315,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,2316,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,2317,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,2318,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,2319,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,2320,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,2321,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,2322,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,2323,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,2324,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,2325,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,2326,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,2327,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,2328,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,2329,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,2330,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,2331,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,2332,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,2333,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,2334,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,2335,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,2336,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,2337,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,2338,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,2339,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,2340,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,2341,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,2342,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,2343,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,2344,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,2345,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,2346,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,2347,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,2348,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,2349,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,2350,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,2351,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,2352,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,2353,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,2354,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,2355,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,2356,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,2357,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,2358,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,2359,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,2360,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,2361,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,2362,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,2363,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,2364,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,2365,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,2366,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,2367,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,2368,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,2369,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,2370,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,2371,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,2372,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,2373,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,2374,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,2375,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,2376,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,2377,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,2378,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,2379,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,2380,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,2381,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,2382,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,2383,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,2384,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,2385,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,2386,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,2387,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,2388,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,2389,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,2390,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,2391,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,2392,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,2393,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,2394,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,2395,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,2396,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,2397,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,2398,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,2399,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,2400,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,2401,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,2402,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,2403,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,2404,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,2405,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,2406,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,2407,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,2408,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,2409,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,2410,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,2411,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,2412,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,2413,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,2414,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
