weekday,home_region,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28,d_29,d_30,d_31,d_32,d_33,d_34,d_35,d_36,d_37,d_38,d_39,d_40,d_41,d_42,d_43,d_44,d_45,d_46,d_47,d_48,d_49,d_50,d_51,d_52,d_53,d_54,d_55,d_56,d_57,d_58,d_59,d_60
0,d_31,0.0077,39.397999,39.400501,39.400501,39.400501,39.435101,39.459801,39.467999,39.467999,39.5084,39.511299,40.6675,45.5289,45.536598,45.536598,45.553501,45.582699,48.776001,48.843399,48.845402,48.905998,48.924,49.3778,49.3843,49.3904,55.301701,55.428501,55.5882,55.5923,59.869598,99.884598,99.884598,99.884598,99.889503,99.899498,99.913399,99.913399,99.913399,99.913399,99.913399,99.913399,99.913399,99.913399,99.913399,99.913399,99.915604,99.915604,99.915604,99.915604,99.915604,99.915604,99.915604,99.927597,99.927597,99.927597,99.956902,100,100,100,100
1,d_31,0.0153,42.2145,42.219398,42.219398,42.219398,42.256802,42.278599,42.2901,42.2901,42.350498,42.3559,43.515099,48.585701,48.601898,48.601898,48.623699,48.658199,52.137199,52.215698,52.218102,52.2868,52.309601,52.8088,52.816299,52.826401,58.944199,59.0802,59.272999,59.278099,63.623798,99.846397,99.846397,99.846397,99.846397,99.859299,99.873001,99.873001,99.873001,99.873001,99.873001,99.873001,99.873001,99.873001,99.873001,99.877403,99.877403,99.877403,99.877403,99.887299,99.887299,99.887299,99.889503,99.897697,99.897697,99.897697,99.933998,99.994904,99.994904,100,100
2,d_31,0.0164,42.1674,42.169998,42.169998,42.169998,42.209599,42.2369,42.250301,42.250301,42.316502,42.3209,43.442699,48.342602,48.360802,48.360802,48.384102,48.417099,52.069698,52.145199,52.1497,52.223099,52.2435,52.716499,52.725399,52.7314,59.367802,59.5215,59.7117,59.718601,64.0439,99.841103,99.841103,99.841103,99.844002,99.855103,99.871201,99.871201,99.871201,99.871201,99.871201,99.871201,99.871201,99.871201,99.871201,99.873703,99.873703,99.873703,99.873703,99.879204,99.879204,99.879204,99.883202,99.897697,99.897697,99.899803,99.936501,100,100,100,100
3,d_31,0.015,41.500702,41.502399,41.502399,41.502399,41.547001,41.571301,41.5825,41.5825,41.641399,41.6455,42.784698,47.680302,47.6978,47.6978,47.722,47.764599,51.4543,51.542702,51.5443,51.606701,51.626301,52.112701,52.119598,52.132198,58.542198,58.678299,58.845299,58.8535,63.128502,99.826599,99.826599,99.826599,99.828102,99.842796,99.860298,99.860298,99.860298,99.860298,99.860298,99.860298,99.860298,99.860298,99.860298,99.8647,99.8647,99.8647,99.8647,99.872704,99.872704,99.872704,99.874298,99.891502,99.891502,99.8937,99.937302,99.998299,99.998299,100,100
4,d_31,0.0143,41.440601,41.444199,41.444199,41.444199,41.488998,41.514301,41.526299,41.526299,41.576801,41.581799,42.7132,47.6175,47.635399,47.635399,47.655701,47.693001,51.290501,51.385502,51.3927,51.4599,51.4823,51.9884,51.991798,52.004501,57.8046,57.942299,58.144199,58.150398,62.442902,99.837898,99.837898,99.837898,99.837898,99.852898,99.868301,99.868301,99.868301,99.868301,99.868301,99.868301,99.868301,99.868301,99.868301,99.872803,99.872803,99.872803,99.872803,99.878899,99.878899,99.878899,99.878899,99.893501,99.893501,99.895103,99.9366,99.996803,99.996803,100,100
5,d_31,0.015,40.911301,40.913898,40.913898,40.913898,40.9562,40.979801,40.990799,40.990799,41.0457,41.048,42.168598,46.981201,47.001499,47.001499,47.027401,47.064301,50.914902,51.009998,51.0121,51.0798,51.0979,51.568901,51.572399,51.584499,57.444801,57.5681,57.7575,57.7575,61.929798,99.849899,99.849899,99.849899,99.849899,99.863701,99.879303,99.879303,99.879303,99.879303,99.879303,99.879303,99.879303,99.879303,99.879303,99.883202,99.883202,99.883202,99.883202,99.887901,99.887901,99.887901,99.887901,99.902298,99.902298,99.902298,99.9422,99.9981,99.9981,100,100
6,d_31,0.0126,40.084801,40.0872,40.0872,40.0872,40.121201,40.142601,40.152802,40.152802,40.202801,40.202801,41.2957,46.290501,46.303799,46.303799,46.322102,46.354099,50.2481,50.3256,50.327499,50.392502,50.4114,50.919899,50.923199,50.9328,57.053101,57.162399,57.3172,57.320202,61.452301,99.857498,99.857498,99.857498,99.860397,99.875603,99.891502,99.891502,99.891502,99.891502,99.891502,99.891502,99.891502,99.891502,99.891502,99.897301,99.900597,99.900597,99.900597,99.906898,99.906898,99.906898,99.906898,99.922997,99.922997,99.922997,99.954102,99.997101,99.997101,100,100
0,d_32,0,0.1008,3.3441,3.5833001,3.8306,3.8306,3.9545,3.9545,3.9545,3.9545,3.9545,3.9545,3.9545,3.9545,3.9545,3.9545,3.9986,3.9986,3.9986,3.9986,3.9986,3.9986,4.0244999,4.0244999,4.0244999,4.0244999,4.0244999,4.0244999,4.0244999,4.0244999,4.0244999,80.684097,82.567299,82.583298,84.868599,95.202301,95.202301,99.9832,99.9832,99.9832,99.9832,99.9832,99.9832,99.9832,99.9832,99.9832,99.9832,99.9832,99.9832,99.9832,99.9832,99.9832,99.9832,99.9832,99.9832,99.9916,99.9916,99.9916,99.9916,100
1,d_32,0,0.1077,3.3436999,3.6001,3.8570001,3.8570001,3.9748001,3.9748001,3.9748001,3.9748001,3.9748001,3.9748001,3.9748001,3.9748001,3.9748001,3.9748001,4.0165,4.0165,4.0165,4.0165,4.0165,4.0165,4.0511999,4.0511999,4.0511999,4.0511999,4.0511999,4.0511999,4.0511999,4.0511999,4.0511999,79.862297,81.848701,81.876801,84.119102,95.0019,95.009903,99.956398,99.956398,99.956398,99.956398,99.956398,99.956398,99.956398,99.956398,99.956398,99.956398,99.956398,99.956398,99.956398,99.956398,99.956398,99.964401,99.964401,99.964401,99.9711,99.9711,99.9711,99.9711,100
2,d_32,0,0.1012,3.3211,3.5741999,3.8327999,3.8327999,3.9737999,3.9737999,3.9737999,3.9737999,3.9737999,3.9737999,3.9737999,3.9737999,3.9737999,3.9737999,4.026,4.026,4.026,4.026,4.026,4.026,4.0654001,4.0654001,4.0654001,4.0654001,4.0654001,4.0654001,4.0654001,4.0654001,4.0654001,80.307701,82.166801,82.198402,84.481796,95.226799,95.226799,99.967903,99.967903,99.967903,99.967903,99.967903,99.967903,99.967903,99.967903,99.967903,99.967903,99.967903,99.967903,99.967903,99.967903,99.967903,99.976799,99.976799,99.976799,99.983498,99.983498,99.983498,99.983498,100
3,d_32,0,0.0381,3.1006999,3.342,3.5927,3.5927,3.7121,3.7121,3.7121,3.7121,3.7121,3.7121,3.7121,3.7121,3.7121,3.7121,3.7453001,3.7453001,3.7453001,3.7453001,3.7453001,3.7453001,3.7607,3.7607,3.7607,3.7607,3.7607,3.7607,3.7607,3.7607,3.7607,80.600502,82.4077,82.438797,84.827202,95.336197,95.336197,99.979401,99.979401,99.979401,99.979401,99.979401,99.979401,99.979401,99.979401,99.979401,99.979401,99.979401,99.979401,99.979401,99.979401,99.979401,99.979401,99.979401,99.979401,99.979401,99.979401,99.979401,99.985397,100
4,d_32,0,0.060899999,3.1601,3.3889,3.6329999,3.6329999,3.7772999,3.7772999,3.7772999,3.7772999,3.7772999,3.7772999,3.7772999,3.7772999,3.7772999,3.7772999,3.7914,3.7914,3.7914,3.7914,3.7914,3.7914,3.7976,3.7976,3.7976,3.7976,3.7976,3.7976,3.7976,3.7976,3.7976,81.536797,83.257004,83.291496,85.342598,95.604599,95.604599,99.985901,99.985901,99.985901,99.985901,99.985901,99.985901,99.985901,99.985901,99.985901,99.985901,99.985901,99.985901,99.985901,99.985901,99.985901,99.985901,99.985901,99.985901,99.985901,99.985901,99.985901,99.985901,100
5,d_32,0,0.0471,3.0618999,3.3011999,3.5369999,3.5369999,3.6472001,3.6472001,3.6472001,3.6472001,3.6472001,3.6472001,3.6472001,3.6472001,3.6472001,3.6472001,3.6756001,3.6756001,3.6756001,3.6756001,3.6756001,3.6756001,3.6756001,3.6756001,3.6756001,3.6756001,3.6756001,3.6756001,3.6756001,3.6756001,3.6756001,81.330498,83.243599,83.271599,85.543198,95.710701,95.710701,99.986504,99.986504,99.986504,99.986504,99.986504,99.986504,99.986504,99.986504,99.986504,99.986504,99.986504,99.986504,99.986504,99.986504,99.986504,99.986504,99.986504,99.986504,99.986504,99.986504,99.986504,99.986504,100
6,d_32,0,0.046799999,3.2562001,3.4935999,3.7328999,3.7328999,3.8269999,3.8269999,3.8269999,3.8269999,3.8269999,3.8269999,3.8269999,3.8269999,3.8269999,3.8269999,3.8543999,3.8543999,3.8543999,3.8543999,3.8543999,3.8543999,3.8543999,3.8543999,3.8543999,3.8543999,3.8543999,3.8543999,3.8543999,3.8543999,3.8543999,81.356697,83.251503,83.270897,85.414299,95.302399,95.302399,99.9925,99.9925,99.9925,99.9925,99.9925,99.9925,99.9925,99.9925,99.9925,99.9925,99.9925,99.9925,99.9925,99.9925,99.9925,99.9925,99.9925,99.9925,99.9925,99.9925,99.9925,99.9925,100
0,d_33,0,0.025900001,0.031800002,0.031800002,2.9117,2.9117,2.9117,2.9117,2.9117,2.9117,2.9117,2.9117,2.9117,2.9117,2.9117,2.9117,2.9275,2.9275,2.9275,2.9275,2.9275,2.9275,2.9333999,2.9333999,2.9333999,2.9333999,2.9333999,2.9333999,2.9333999,2.9333999,2.9333999,4.2941999,91.937897,92.292099,92.341599,94.305199,97.799896,99.969902,99.969902,99.969902,99.969902,99.969902,99.969902,99.969902,99.969902,99.986702,99.986702,99.986702,99.986702,99.986702,99.986702,99.986702,99.986702,99.986702,99.986702,99.986702,99.986702,99.986702,99.986702,100
1,d_33,0,0.031399999,0.036600001,0.0418,3.0818999,3.0818999,3.0818999,3.0818999,3.0818999,3.0818999,3.0818999,3.0818999,3.0818999,3.0818999,3.0818999,3.0818999,3.1027,3.1027,3.1027,3.1027,3.1027,3.1027,3.1213,3.1213,3.1213,3.1213,3.1213,3.1213,3.1213,3.1213,3.1213,4.4645,92.154404,92.487,92.542,94.380699,97.784798,99.970001,99.970001,99.970001,99.970001,99.970001,99.970001,99.970001,99.970001,99.994797,99.994797,99.994797,99.994797,99.994797,99.994797,99.994797,99.994797,99.994797,99.994797,99.994797,99.994797,99.994797,99.994797,100
2,d_33,0,0.0307,0.036200002,0.042199999,2.8903,2.8903,2.905,2.905,2.905,2.905,2.905,2.905,2.905,2.905,2.905,2.905,2.9342,2.9342,2.9342,2.9342,2.9342,2.9342,2.9540999,2.9540999,2.9540999,2.9540999,2.9540999,2.9540999,2.9540999,2.9540999,2.9540999,4.3074999,92.061401,92.434097,92.491699,94.377899,97.834099,99.965202,99.965202,99.965202,99.965202,99.965202,99.965202,99.965202,99.965202,99.983299,99.983299,99.983299,99.983299,99.983299,99.983299,99.988098,99.988098,99.988098,99.988098,99.988098,99.988098,99.988098,99.988098,100
3,d_33,0,0.031099999,0.034899998,0.040399998,2.9602001,2.9602001,2.9647,2.9647,2.9647,2.9647,2.9647,2.9647,2.9647,2.9647,2.9647,2.9647,2.9877,2.9877,2.9877,2.9877,2.9877,2.9877,3.0028,3.0028,3.0028,3.0028,3.0028,3.0028,3.0028,3.0028,3.0028,4.3280001,92.764603,93.157204,93.215103,95.037003,98.303001,99.966599,99.966599,99.966599,99.966599,99.966599,99.966599,99.966599,99.966599,99.980003,99.980003,99.980003,99.980003,99.980003,99.980003,99.984001,99.984001,99.984001,99.984001,99.984001,99.984001,99.984001,99.984001,100
4,d_33,0,0.034299999,0.034299999,0.034299999,2.8376,2.8376,2.8480999,2.8480999,2.8480999,2.8480999,2.8480999,2.8480999,2.8480999,2.8480999,2.8480999,2.8480999,2.8729999,2.8729999,2.8729999,2.8729999,2.8729999,2.8729999,2.8951001,2.8951001,2.8951001,2.8951001,2.8951001,2.8951001,2.8951001,2.8951001,2.8951001,4.2967,92.951401,93.337402,93.394699,95.295403,98.259903,99.948097,99.948097,99.948097,99.948097,99.948097,99.948097,99.948097,99.948097,99.971001,99.971001,99.971001,99.971001,99.971001,99.971001,99.971001,99.971001,99.971001,99.971001,99.971001,99.971001,99.976196,99.976196,100
5,d_33,0,0.033799998,0.033799998,0.040199999,2.7908001,2.7908001,2.8067,2.8067,2.8067,2.8067,2.8067,2.8067,2.8067,2.8067,2.8067,2.8067,2.832,2.832,2.832,2.832,2.832,2.832,2.8543999,2.8543999,2.8543999,2.8543999,2.8543999,2.8543999,2.8543999,2.8543999,2.8543999,4.1613998,92.707603,93.123703,93.184196,95.221199,98.490997,99.971001,99.971001,99.971001,99.971001,99.971001,99.971001,99.971001,99.971001,99.980003,99.980003,99.980003,99.980003,99.980003,99.980003,99.980003,99.985001,99.985001,99.985001,99.985001,99.985001,99.985001,99.985001,100
6,d_33,0,0.027799999,0.032900002,0.038199998,3.0174999,3.0174999,3.0292001,3.0292001,3.0292001,3.0292001,3.0292001,3.0292001,3.0292001,3.0292001,3.0292001,3.0292001,3.04,3.04,3.04,3.04,3.04,3.04,3.04,3.04,3.04,3.04,3.04,3.04,3.04,3.04,3.04,4.4380999,91.936996,92.290497,92.337303,94.399002,97.734901,99.995003,99.995003,99.995003,99.995003,99.995003,99.995003,99.995003,99.995003,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,d_34,0.035799999,0.1823,0.1823,0.1823,0.2147,0.2147,0.2147,0.2147,0.2147,0.2147,0.2147,0.2147,0.2147,0.2147,0.2147,0.2147,0.32460001,0.32460001,0.32460001,0.32460001,0.32460001,0.32460001,0.42469999,0.42469999,0.42469999,0.42469999,0.42469999,0.43200001,0.43200001,0.43200001,0.44080001,0.45050001,1.0607001,54.763901,54.8512,77.313904,84.9524,85.041298,85.041298,85.041298,85.041298,85.041298,85.041298,85.041298,85.041298,85.409798,85.409798,85.409798,85.4422,85.4422,85.4422,85.4608,85.625603,85.625603,85.625603,85.707199,85.721802,89.930298,93.732597,100
1,d_34,0.0199,0.1865,0.1865,0.1865,0.1865,0.1865,0.1865,0.1865,0.1865,0.1865,0.1865,0.1865,0.1865,0.1865,0.1865,0.1865,0.29350001,0.29350001,0.29350001,0.29350001,0.29350001,0.29350001,0.40669999,0.40669999,0.40669999,0.40669999,0.40669999,0.40669999,0.40669999,0.40669999,0.40669999,0.44890001,1.1174001,53.963299,54.073002,77.1838,84.672203,84.766403,84.766403,84.766403,84.766403,84.766403,84.766403,84.766403,84.766403,85.1101,85.1101,85.1101,85.145599,85.145599,85.145599,85.163399,85.354897,85.354897,85.354897,85.451797,85.491798,89.500603,93.620003,100
2,d_34,0.0392,0.1602,0.1602,0.1602,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.27079999,0.27079999,0.27079999,0.27079999,0.27079999,0.27079999,0.34990001,0.34990001,0.34990001,0.34990001,0.34990001,0.35780001,0.35780001,0.35780001,0.37349999,0.4023,0.99989998,50.467899,50.553902,75.843201,84.057503,84.142197,84.142197,84.142197,84.142197,84.142197,84.142197,84.142197,84.142197,84.510803,84.510803,84.510803,84.561996,84.561996,84.561996,84.602203,84.7649,84.7649,84.7649,84.848,84.876701,88.9608,93.2463,100
3,d_34,0.0242,0.1453,0.1453,0.1453,0.1583,0.1583,0.1583,0.1583,0.1583,0.1583,0.1583,0.1583,0.1583,0.1583,0.1583,0.1583,0.2439,0.2439,0.2439,0.2439,0.2439,0.2439,0.32390001,0.32390001,0.32390001,0.331,0.331,0.34549999,0.34549999,0.34549999,0.34549999,0.38370001,1.0099,53.670399,53.771702,76.880096,84.698097,84.764297,84.764297,84.764297,84.764297,84.764297,84.764297,84.764297,84.764297,85.127403,85.127403,85.127403,85.156799,85.156799,85.156799,85.179802,85.343002,85.343002,85.343002,85.439796,85.467499,89.562302,93.644798,100
4,d_34,0.025,0.1473,0.1473,0.1473,0.1543,0.1543,0.1543,0.1543,0.1543,0.1543,0.1543,0.1543,0.1543,0.1543,0.1543,0.1543,0.25040001,0.25040001,0.25040001,0.25040001,0.25040001,0.25040001,0.33399999,0.33399999,0.33399999,0.33399999,0.33399999,0.34200001,0.34200001,0.34200001,0.34850001,0.3725,0.96219999,55.672699,55.758202,77.908897,85.303902,85.380096,85.380096,85.380096,85.380096,85.380096,85.380096,85.380096,85.380096,85.715401,85.715401,85.715401,85.735802,85.735802,85.735802,85.742401,85.917198,85.917198,85.917198,86.002098,86.021599,90.032501,93.809196,100
5,d_34,0.024599999,0.18089999,0.18089999,0.18089999,0.18089999,0.18089999,0.18089999,0.18089999,0.18089999,0.18089999,0.18089999,0.18089999,0.18089999,0.18089999,0.18089999,0.18089999,0.30000001,0.30000001,0.30000001,0.30000001,0.30000001,0.30000001,0.41060001,0.41060001,0.41060001,0.41060001,0.41060001,0.41060001,0.41060001,0.41060001,0.41060001,0.42840001,0.97610003,55.191601,55.313301,78.126099,85.483398,85.574402,85.574402,85.574402,85.574402,85.574402,85.574402,85.574402,85.574402,85.931702,85.931702,85.931702,85.966797,85.966797,85.966797,85.982101,86.151703,86.151703,86.151703,86.2351,86.2509,90.339699,93.8815,100
6,d_34,0.0078,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.271,0.271,0.271,0.271,0.271,0.271,0.3757,0.3757,0.3757,0.3757,0.3757,0.3757,0.3757,0.3757,0.3757,0.39989999,0.91949999,55.598301,55.687,78.4916,85.946602,86.035202,86.035202,86.035202,86.035202,86.035202,86.035202,86.035202,86.035202,86.339798,86.339798,86.339798,86.351097,86.351097,86.351097,86.358902,86.5364,86.5364,86.5364,86.601501,86.629204,90.6175,94.114098,100
0,d_35,0.0062,0.46160001,7.1422,7.1422,7.1422,7.1422,7.1652999,7.1652999,7.1652999,7.1652999,7.1652999,7.1652999,7.1652999,7.1652999,7.1652999,7.1652999,10.3749,10.3816,10.3816,10.3816,10.3816,10.3816,10.5865,10.5865,10.5865,10.594,10.594,10.594,10.594,10.594,10.628,12.8784,12.9427,13.0198,81.247704,93.181396,93.214897,93.364197,93.364197,93.364197,93.364197,93.364197,93.364197,93.364197,93.364197,93.410202,93.410202,93.410202,93.410202,93.410202,93.410202,93.410202,99.875,99.875,99.875,99.959198,99.965401,99.965401,99.9813,100
1,d_35,0,0.461,7.2649002,7.2649002,7.2649002,7.2649002,7.2820001,7.2820001,7.2820001,7.2820001,7.2820001,7.2820001,7.2820001,7.2820001,7.2820001,7.2820001,10.5943,10.5943,10.5943,10.5943,10.5943,10.5943,10.8167,10.8167,10.8167,10.8301,10.8301,10.8301,10.8301,10.8301,10.8711,12.9933,13.082,13.1584,80.929802,93.334999,93.3573,93.526497,93.526497,93.526497,93.526497,93.526497,93.526497,93.526497,93.526497,93.558098,93.558098,93.558098,93.558098,93.558098,93.558098,93.558098,99.886803,99.886803,99.886803,99.953903,99.9617,99.9617,99.978401,100
2,d_35,0,0.43489999,7.6314998,7.6314998,7.6314998,7.6314998,7.6581998,7.6581998,7.6581998,7.6581998,7.6581998,7.6581998,7.6581998,7.6581998,7.6581998,7.6581998,10.9146,10.9225,10.9225,10.9225,10.9225,10.9225,11.1445,11.1445,11.1445,11.1509,11.1509,11.1509,11.1509,11.1509,11.1993,13.3266,13.4106,13.4928,81.250504,93.224602,93.250397,93.411102,93.411102,93.411102,93.411102,93.411102,93.411102,93.411102,93.411102,93.445503,93.445503,93.445503,93.445503,93.445503,93.445503,93.445503,99.886497,99.886497,99.886497,99.957802,99.965302,99.965302,99.973701,100
3,d_35,0,0.37560001,6.8200998,6.8200998,6.8200998,6.8200998,6.8347998,6.8347998,6.8347998,6.8347998,6.8347998,6.8347998,6.8347998,6.8347998,6.8347998,6.8347998,10.015,10.015,10.015,10.015,10.015,10.015,10.2025,10.2025,10.2025,10.2025,10.2025,10.2025,10.2025,10.2025,10.237,12.3628,12.4221,12.497,81.474701,93.363899,93.397102,93.5588,93.5588,93.5588,93.5588,93.5588,93.5588,93.5588,93.5588,93.599403,93.599403,93.599403,93.599403,93.599403,93.599403,93.599403,99.900703,99.900703,99.900703,99.9571,99.968201,99.968201,99.986198,100
4,d_35,0,0.3689,7.5201001,7.5201001,7.5249,7.5307999,7.5802002,7.5802002,7.5802002,7.5802002,7.5802002,7.5802002,7.5802002,7.5802002,7.5802002,7.5802002,10.6996,10.6996,10.6996,10.6996,10.6996,10.6996,10.8799,10.8799,10.8799,10.8855,10.8855,10.8855,10.8855,10.8855,10.9132,12.9082,12.99,13.0635,81.537697,93.4953,93.519096,93.6595,93.6595,93.6595,93.6595,93.6595,93.6595,93.6595,93.6595,93.693703,93.693703,93.693703,93.693703,93.693703,93.693703,93.693703,99.899498,99.899498,99.899498,99.961197,99.961197,99.961197,99.979301,100
5,d_35,0.0063,0.37970001,7.5731001,7.5731001,7.5731001,7.5731001,7.6009002,7.6009002,7.6009002,7.6009002,7.6009002,7.6009002,7.6009002,7.6009002,7.6009002,7.6009002,10.8035,10.8035,10.8035,10.8035,10.8035,10.8035,11.0096,11.0096,11.0096,11.0096,11.0096,11.0096,11.0096,11.0096,11.0278,12.9897,13.038,13.1076,81.767601,93.481598,93.500999,93.632599,93.632599,93.632599,93.632599,93.632599,93.632599,93.632599,93.632599,93.658897,93.658897,93.658897,93.658897,93.658897,93.658897,93.658897,99.921303,99.921303,99.921303,99.991997,99.991997,99.991997,100,100
6,d_35,0,0.32550001,7.3874002,7.3874002,7.3874002,7.3874002,7.4021001,7.4021001,7.4021001,7.4021001,7.4021001,7.4021001,7.4021001,7.4021001,7.4021001,7.4021001,10.3343,10.3343,10.3343,10.3343,10.3343,10.3343,10.4954,10.4954,10.4954,10.4954,10.4954,10.4954,10.4954,10.4954,10.5241,12.8017,12.8635,12.9256,82.2005,93.656502,93.681702,93.813103,93.813103,93.813103,93.813103,93.813103,93.813103,93.813103,93.813103,93.846802,93.846802,93.846802,93.846802,93.846802,93.846802,93.846802,99.938004,99.938004,99.938004,99.993698,99.993698,99.993698,100,100
0,d_36,0.0285,0.21699999,0.26159999,0.27939999,0.30469999,0.30469999,0.33230001,0.33230001,0.33230001,0.33230001,0.33230001,0.33230001,0.33230001,0.33230001,0.33230001,0.33230001,0.45210001,0.4553,0.4553,0.4553,0.4553,0.4553,0.54610002,0.54610002,0.54610002,0.55299997,0.55299997,0.55580002,0.55580002,0.55580002,0.5751,4.8179998,5.9189,14.1854,19.372999,89.085197,89.840202,95.254799,95.254799,95.254799,95.254799,95.254799,95.254799,95.254799,95.2575,95.350601,95.350601,95.350601,95.3694,95.3694,95.3694,95.3881,97.7314,97.7314,97.7314,97.786201,97.799103,97.863503,99.475403,100
1,d_36,0.0297,0.2246,0.26980001,0.2931,0.3136,0.3136,0.34240001,0.34240001,0.34240001,0.34240001,0.34240001,0.34240001,0.34240001,0.34240001,0.34240001,0.34240001,0.46340001,0.46340001,0.46340001,0.46340001,0.46340001,0.46340001,0.56599998,0.56599998,0.56599998,0.56919998,0.56919998,0.57190001,0.57190001,0.57190001,0.59020001,4.7853999,5.9053998,14.0257,19.192699,89.407402,90.160698,95.242203,95.242203,95.242203,95.242203,95.242203,95.242203,95.242203,95.242203,95.331703,95.331703,95.331703,95.352798,95.352798,95.352798,95.370598,97.903397,97.903397,97.903397,97.958801,97.980797,98.040703,99.539703,100
